game_id,hometeam,visteam,site,home_team_distance_km,away_team_distance_km
ANA202409280,ANA,TEX,ANA01,0.0,0.0
ANA202409290,ANA,TEX,ANA01,0.0,0.0
MIL202404020,MIL,MIN,MIL06,2788.23,2788.23
MIL202404030,MIL,MIN,MIL06,0.0,0.0
MIL202404050,MIL,SEA,MIL06,0.0,2788.23
MIL202404060,MIL,SEA,MIL06,0.0,0.0
MIL202404070,MIL,SEA,MIL06,0.0,0.0
MIL202404150,MIL,SDN,MIL06,0.0,2788.23
MIL202404160,MIL,SDN,MIL06,0.0,0.0
MIL202404170,MIL,SDN,MIL06,0.0,0.0
MIL202404260,MIL,NYA,MIL06,0.0,2788.23
MIL202404270,MIL,NYA,MIL06,0.0,0.0
MIL202404280,MIL,NYA,MIL06,0.0,0.0
MIL202404290,MIL,TBA,MIL06,0.0,2788.23
MIL202404300,MIL,TBA,MIL06,0.0,0.0
MIL202405010,MIL,TBA,MIL06,0.0,0.0
MIL202405090,MIL,SLN,MIL06,0.0,2788.23
MIL202405100,MIL,SLN,MIL06,0.0,0.0
MIL202405110,MIL,SLN,MIL06,0.0,0.0
MIL202405120,MIL,SLN,MIL06,0.0,0.0
MIL202405130,MIL,PIT,MIL06,0.0,1077.26
MIL202405140,MIL,PIT,MIL06,0.0,0.0
MIL202405150,MIL,PIT,MIL06,0.0,0.0
MIL202405270,MIL,CHN,MIL06,0.0,1077.26
MIL202405280,MIL,CHN,MIL06,0.0,0.0
MIL202405290,MIL,CHN,MIL06,0.0,0.0
MIL202405300,MIL,CHN,MIL06,0.0,0.0
MIL202405310,MIL,CHA,MIL06,0.0,2788.23
MIL202406010,MIL,CHA,MIL06,0.0,0.0
MIL202406020,MIL,CHA,MIL06,0.0,0.0
MIL202406100,MIL,TOR,MIL06,0.0,2788.23
MIL202406110,MIL,TOR,MIL06,0.0,0.0
MIL202406120,MIL,TOR,MIL06,0.0,0.0
MIL202406140,MIL,CIN,MIL06,0.0,1077.26
MIL202406150,MIL,CIN,MIL06,0.0,0.0
MIL202406160,MIL,CIN,MIL06,0.0,0.0
MIL202406240,MIL,TEX,MIL06,0.0,2788.23
MIL202406250,MIL,TEX,MIL06,0.0,0.0
MIL202406260,MIL,TEX,MIL06,0.0,0.0
MIL202406280,MIL,CHN,MIL06,0.0,0.0
MIL202406290,MIL,CHN,MIL06,0.0,0.0
MIL202406300,MIL,CHN,MIL06,0.0,0.0
MIL202407090,MIL,PIT,MIL06,0.0,0.0
MIL202407100,MIL,PIT,MIL06,0.0,0.0
MIL202407110,MIL,PIT,MIL06,0.0,0.0
MIL202407120,MIL,WAS,MIL06,0.0,1077.26
MIL202407130,MIL,WAS,MIL06,0.0,0.0
MIL202407140,MIL,WAS,MIL06,0.0,0.0
MIL202407260,MIL,MIA,MIL06,0.0,1077.26
MIL202407270,MIL,MIA,MIL06,0.0,0.0
MIL202407280,MIL,MIA,MIL06,0.0,0.0
MIL202407290,MIL,ATL,MIL06,0.0,2788.23
MIL202407300,MIL,ATL,MIL06,0.0,0.0
MIL202407310,MIL,ATL,MIL06,0.0,0.0
MIL202408090,MIL,CIN,MIL06,0.0,0.0
MIL202408100,MIL,CIN,MIL06,0.0,0.0
MIL202408110,MIL,CIN,MIL06,0.0,0.0
MIL202408120,MIL,LAN,MIL06,0.0,2788.23
MIL202408130,MIL,LAN,MIL06,0.0,0.0
MIL202408140,MIL,LAN,MIL06,0.0,0.0
MIL202408150,MIL,LAN,MIL06,0.0,0.0
MIL202408160,MIL,CLE,MIL06,0.0,2788.23
MIL202408170,MIL,CLE,MIL06,0.0,0.0
MIL202408180,MIL,CLE,MIL06,0.0,0.0
MIL202408270,MIL,SFN,MIL06,0.0,1077.26
MIL202408280,MIL,SFN,MIL06,0.0,0.0
MIL202408290,MIL,SFN,MIL06,0.0,0.0
MIL202409020,MIL,SLN,MIL06,0.0,0.0
MIL202409030,MIL,SLN,MIL06,0.0,0.0
MIL202409040,MIL,SLN,MIL06,0.0,0.0
MIL202409060,MIL,COL,MIL06,0.0,2788.23
MIL202409070,MIL,COL,MIL06,0.0,0.0
MIL202409080,MIL,COL,MIL06,0.0,0.0
MIL202409160,MIL,PHI,MIL06,0.0,2788.23
MIL202409170,MIL,PHI,MIL06,0.0,0.0
MIL202409180,MIL,PHI,MIL06,0.0,0.0
MIL202409190,MIL,ARI,MIL06,0.0,1077.26
MIL202409200,MIL,ARI,MIL06,0.0,0.0
MIL202409210,MIL,ARI,MIL06,0.0,0.0
MIL202409220,MIL,ARI,MIL06,0.0,0.0
MIL202409270,MIL,NYN,MIL06,0.0,2788.23
MIL202409280,MIL,NYN,MIL06,0.0,0.0
MIL202409290,MIL,NYN,MIL06,0.0,0.0
MIN202404040,MIN,CLE,MIN04,479.59,479.59
MIN202404060,MIN,CLE,MIN04,0.0,0.0
MIN202404080,MIN,LAN,MIN04,0.0,479.59
MIN202404090,MIN,LAN,MIN04,0.0,0.0
MIN202404100,MIN,LAN,MIN04,0.0,0.0
MIN202404190,MIN,DET,MIN04,0.0,2438.98
MIN202404200,MIN,DET,MIN04,0.0,0.0
MIN202404210,MIN,DET,MIN04,0.0,0.0
MIN202404220,MIN,CHA,MIN04,0.0,479.59
MIN202404230,MIN,CHA,MIN04,0.0,0.0
MIN202404240,MIN,CHA,MIN04,0.0,0.0
MIN202404250,MIN,CHA,MIN04,0.0,0.0
MIN202405030,MIN,BOS,MIN04,0.0,2438.98
MIN202405040,MIN,BOS,MIN04,0.0,0.0
MIN202405050,MIN,BOS,MIN04,0.0,0.0
MIN202405060,MIN,SEA,MIN04,0.0,479.59
MIN202405070,MIN,SEA,MIN04,0.0,0.0
MIN202405080,MIN,SEA,MIN04,0.0,0.0
MIN202405090,MIN,SEA,MIN04,0.0,0.0
MIN202405140,MIN,NYA,MIN04,0.0,479.59
MIN202405150,MIN,NYA,MIN04,0.0,0.0
MIN202405160,MIN,NYA,MIN04,0.0,0.0
MIN202405240,MIN,TEX,MIN04,0.0,479.59
MIN202405250,MIN,TEX,MIN04,0.0,0.0
MIN202405260,MIN,TEX,MIN04,0.0,0.0
MIN202405270,MIN,KCA,MIN04,0.0,2438.98
MIN202405280,MIN,KCA,MIN04,0.0,0.0
MIN202405290,MIN,KCA,MIN04,0.0,0.0
MIN202405300,MIN,KCA,MIN04,0.0,0.0
MIN202406100,MIN,COL,MIN04,0.0,479.59
MIN202406110,MIN,COL,MIN04,0.0,0.0
MIN202406120,MIN,COL,MIN04,0.0,0.0
MIN202406130,MIN,OAK,MIN04,0.0,2438.98
MIN202406140,MIN,OAK,MIN04,0.0,0.0
MIN202406161,MIN,OAK,MIN04,0.0,0.0
MIN202406162,MIN,OAK,MIN04,0.0,0.0
MIN202406180,MIN,TBA,MIN04,0.0,479.59
MIN202406190,MIN,TBA,MIN04,0.0,0.0
MIN202406200,MIN,TBA,MIN04,0.0,0.0
MIN202407020,MIN,DET,MIN04,0.0,0.0
MIN202407030,MIN,DET,MIN04,0.0,0.0
MIN202407040,MIN,DET,MIN04,0.0,0.0
MIN202407050,MIN,HOU,MIN04,0.0,2438.98
MIN202407060,MIN,HOU,MIN04,0.0,0.0
MIN202407070,MIN,HOU,MIN04,0.0,0.0
MIN202407200,MIN,MIL,MIN04,0.0,479.59
MIN202407210,MIN,MIL,MIN04,0.0,0.0
MIN202407220,MIN,PHI,MIN04,0.0,479.59
MIN202407230,MIN,PHI,MIN04,0.0,0.0
MIN202407240,MIN,PHI,MIN04,0.0,0.0
MIN202408020,MIN,CHA,MIN04,0.0,0.0
MIN202408030,MIN,CHA,MIN04,0.0,0.0
MIN202408040,MIN,CHA,MIN04,0.0,0.0
MIN202408091,MIN,CLE,MIN04,0.0,0.0
MIN202408092,MIN,CLE,MIN04,0.0,0.0
MIN202408100,MIN,CLE,MIN04,0.0,0.0
MIN202408110,MIN,CLE,MIN04,0.0,0.0
MIN202408120,MIN,KCA,MIN04,0.0,0.0
MIN202408130,MIN,KCA,MIN04,0.0,0.0
MIN202408140,MIN,KCA,MIN04,0.0,0.0
MIN202408230,MIN,SLN,MIN04,0.0,479.59
MIN202408240,MIN,SLN,MIN04,0.0,0.0
MIN202408250,MIN,SLN,MIN04,0.0,0.0
MIN202408260,MIN,ATL,MIN04,0.0,479.59
MIN202408270,MIN,ATL,MIN04,0.0,0.0
MIN202408280,MIN,ATL,MIN04,0.0,0.0
MIN202408300,MIN,TOR,MIN04,0.0,479.59
MIN202408310,MIN,TOR,MIN04,0.0,0.0
MIN202409010,MIN,TOR,MIN04,0.0,0.0
MIN202409090,MIN,ANA,MIN04,0.0,2438.98
MIN202409100,MIN,ANA,MIN04,0.0,0.0
MIN202409110,MIN,ANA,MIN04,0.0,0.0
MIN202409130,MIN,CIN,MIN04,0.0,479.59
MIN202409140,MIN,CIN,MIN04,0.0,0.0
MIN202409150,MIN,CIN,MIN04,0.0,0.0
MIN202409240,MIN,MIA,MIN04,0.0,479.59
MIN202409250,MIN,MIA,MIN04,0.0,0.0
MIN202409260,MIN,MIA,MIN04,0.0,0.0
MIN202409270,MIN,BAL,MIN04,0.0,2438.98
MIN202409280,MIN,BAL,MIN04,0.0,0.0
MIN202409290,MIN,BAL,MIN04,0.0,0.0
TEX202403280,TEX,CHN,ARL03,1403.4,1409.1
TEX202403300,TEX,CHN,ARL03,0.0,0.0
TEX202403310,TEX,CHN,ARL03,0.0,0.0
TEX202404050,TEX,HOU,ARL03,0.0,1403.4
TEX202404060,TEX,HOU,ARL03,0.0,0.0
TEX202404070,TEX,HOU,ARL03,0.0,0.0
TEX202404080,TEX,HOU,ARL03,0.0,0.0
TEX202404090,TEX,OAK,ARL03,0.0,1403.4
TEX202404100,TEX,OAK,ARL03,0.0,0.0
TEX202404110,TEX,OAK,ARL03,0.0,0.0
TEX202404230,TEX,SEA,ARL03,0.0,1403.4
TEX202404240,TEX,SEA,ARL03,0.0,0.0
TEX202404250,TEX,SEA,ARL03,0.0,0.0
TEX202404260,TEX,CIN,ARL03,0.0,1403.4
TEX202404270,TEX,CIN,ARL03,0.0,0.0
TEX202404280,TEX,CIN,ARL03,0.0,0.0
TEX202404300,TEX,WAS,ARL03,0.0,1409.1
TEX202405010,TEX,WAS,ARL03,0.0,0.0
TEX202405020,TEX,WAS,ARL03,0.0,0.0
TEX202405130,TEX,CLE,ARL03,0.0,1403.4
TEX202405140,TEX,CLE,ARL03,0.0,0.0
TEX202405150,TEX,CLE,ARL03,0.0,0.0
TEX202405170,TEX,ANA,ARL03,0.0,1403.4
TEX202405180,TEX,ANA,ARL03,0.0,0.0
TEX202405190,TEX,ANA,ARL03,0.0,0.0
TEX202405280,TEX,ARI,ARL03,0.0,1409.1
TEX202405290,TEX,ARI,ARL03,0.0,0.0
TEX202406030,TEX,DET,ARL03,0.0,1403.4
TEX202406040,TEX,DET,ARL03,0.0,0.0
TEX202406050,TEX,DET,ARL03,0.0,0.0
TEX202406070,TEX,SFN,ARL03,0.0,1409.1
TEX202406080,TEX,SFN,ARL03,0.0,0.0
TEX202406090,TEX,SFN,ARL03,0.0,0.0
TEX202406170,TEX,NYN,ARL03,0.0,1409.1
TEX202406180,TEX,NYN,ARL03,0.0,0.0
TEX202406190,TEX,NYN,ARL03,0.0,0.0
TEX202406210,TEX,KCA,ARL03,0.0,1403.4
TEX202406220,TEX,KCA,ARL03,0.0,0.0
TEX202406230,TEX,KCA,ARL03,0.0,0.0
TEX202407020,TEX,SDN,ARL03,0.0,1409.1
TEX202407030,TEX,SDN,ARL03,0.0,0.0
TEX202407040,TEX,SDN,ARL03,0.0,0.0
TEX202407050,TEX,TBA,ARL03,0.0,1403.4
TEX202407060,TEX,TBA,ARL03,0.0,0.0
TEX202407070,TEX,TBA,ARL03,0.0,0.0
TEX202407190,TEX,BAL,ARL03,0.0,1403.4
TEX202407200,TEX,BAL,ARL03,0.0,0.0
TEX202407210,TEX,BAL,ARL03,0.0,0.0
TEX202407220,TEX,CHA,ARL03,0.0,1403.4
TEX202407230,TEX,CHA,ARL03,0.0,0.0
TEX202407240,TEX,CHA,ARL03,0.0,0.0
TEX202407250,TEX,CHA,ARL03,0.0,0.0
TEX202408020,TEX,BOS,ARL03,0.0,1403.4
TEX202408030,TEX,BOS,ARL03,0.0,0.0
TEX202408040,TEX,BOS,ARL03,0.0,0.0
TEX202408050,TEX,HOU,ARL03,0.0,0.0
TEX202408060,TEX,HOU,ARL03,0.0,0.0
TEX202408070,TEX,HOU,ARL03,0.0,0.0
TEX202408150,TEX,MIN,ARL03,0.0,1403.4
TEX202408160,TEX,MIN,ARL03,0.0,0.0
TEX202408170,TEX,MIN,ARL03,0.0,0.0
TEX202408180,TEX,MIN,ARL03,0.0,0.0
TEX202408190,TEX,PIT,ARL03,0.0,1409.1
TEX202408200,TEX,PIT,ARL03,0.0,0.0
TEX202408210,TEX,PIT,ARL03,0.0,0.0
TEX202408300,TEX,OAK,ARL03,0.0,0.0
TEX202408310,TEX,OAK,ARL03,0.0,0.0
TEX202409010,TEX,OAK,ARL03,0.0,0.0
TEX202409020,TEX,NYA,ARL03,0.0,1403.4
TEX202409030,TEX,NYA,ARL03,0.0,0.0
TEX202409040,TEX,NYA,ARL03,0.0,0.0
TEX202409050,TEX,ANA,ARL03,0.0,0.0
TEX202409060,TEX,ANA,ARL03,0.0,0.0
TEX202409070,TEX,ANA,ARL03,0.0,0.0
TEX202409080,TEX,ANA,ARL03,0.0,0.0
TEX202409170,TEX,TOR,ARL03,0.0,1403.4
TEX202409180,TEX,TOR,ARL03,0.0,0.0
TEX202409190,TEX,TOR,ARL03,0.0,0.0
TEX202409200,TEX,SEA,ARL03,0.0,0.0
TEX202409210,TEX,SEA,ARL03,0.0,0.0
TEX202409220,TEX,SEA,ARL03,0.0,0.0
NYA202404050,NYA,TOR,NYC21,2250.15,2250.15
NYA202404060,NYA,TOR,NYC21,0.0,0.0
NYA202404070,NYA,TOR,NYC21,0.0,0.0
NYA202404080,NYA,MIA,NYC21,0.0,1635.66
NYA202404090,NYA,MIA,NYC21,0.0,0.0
NYA202404100,NYA,MIA,NYC21,0.0,0.0
NYA202404190,NYA,TBA,NYC21,0.0,2250.15
NYA202404200,NYA,TBA,NYC21,0.0,0.0
NYA202404210,NYA,TBA,NYC21,0.0,0.0
NYA202404220,NYA,OAK,NYC21,0.0,2250.15
NYA202404230,NYA,OAK,NYC21,0.0,0.0
NYA202404240,NYA,OAK,NYC21,0.0,0.0
NYA202404250,NYA,OAK,NYC21,0.0,0.0
NYA202405030,NYA,DET,NYC21,0.0,2250.15
NYA202405040,NYA,DET,NYC21,0.0,0.0
NYA202405050,NYA,DET,NYC21,0.0,0.0
NYA202405070,NYA,HOU,NYC21,0.0,2250.15
NYA202405080,NYA,HOU,NYC21,0.0,0.0
NYA202405090,NYA,HOU,NYC21,0.0,0.0
NYA202405170,NYA,CHA,NYC21,0.0,2250.15
NYA202405180,NYA,CHA,NYC21,0.0,0.0
NYA202405190,NYA,CHA,NYC21,0.0,0.0
NYA202405200,NYA,SEA,NYC21,0.0,2250.15
NYA202405210,NYA,SEA,NYC21,0.0,0.0
NYA202405220,NYA,SEA,NYC21,0.0,0.0
NYA202405230,NYA,SEA,NYC21,0.0,0.0
NYA202406040,NYA,MIN,NYC21,0.0,2250.15
NYA202406050,NYA,MIN,NYC21,0.0,0.0
NYA202406060,NYA,MIN,NYC21,0.0,0.0
NYA202406070,NYA,LAN,NYC21,0.0,1635.66
NYA202406080,NYA,LAN,NYC21,0.0,0.0
NYA202406090,NYA,LAN,NYC21,0.0,0.0
NYA202406180,NYA,BAL,NYC21,0.0,2250.15
NYA202406190,NYA,BAL,NYC21,0.0,0.0
NYA202406200,NYA,BAL,NYC21,0.0,0.0
NYA202406210,NYA,ATL,NYC21,0.0,1635.66
NYA202406220,NYA,ATL,NYC21,0.0,0.0
NYA202406230,NYA,ATL,NYC21,0.0,0.0
NYA202407020,NYA,CIN,NYC21,0.0,2250.15
NYA202407030,NYA,CIN,NYC21,0.0,0.0
NYA202407040,NYA,CIN,NYC21,0.0,0.0
NYA202407050,NYA,BOS,NYC21,0.0,2250.15
NYA202407060,NYA,BOS,NYC21,0.0,0.0
NYA202407070,NYA,BOS,NYC21,0.0,0.0
NYA202407190,NYA,TBA,NYC21,0.0,0.0
NYA202407200,NYA,TBA,NYC21,0.0,0.0
NYA202407210,NYA,TBA,NYC21,0.0,0.0
NYA202407220,NYA,TBA,NYC21,0.0,0.0
NYA202407230,NYA,NYN,NYC21,0.0,2250.15
NYA202407240,NYA,NYN,NYC21,0.0,0.0
NYA202408020,NYA,TOR,NYC21,0.0,0.0
NYA202408030,NYA,TOR,NYC21,0.0,0.0
NYA202408040,NYA,TOR,NYC21,0.0,0.0
NYA202408071,NYA,ANA,NYC21,0.0,2250.15
NYA202408072,NYA,ANA,NYC21,0.0,0.0
NYA202408080,NYA,ANA,NYC21,0.0,0.0
NYA202408101,NYA,TEX,NYC21,0.0,2250.15
NYA202408102,NYA,TEX,NYC21,0.0,0.0
NYA202408110,NYA,TEX,NYC21,0.0,0.0
NYA202408200,NYA,CLE,NYC21,0.0,2250.15
NYA202408210,NYA,CLE,NYC21,0.0,0.0
NYA202408220,NYA,CLE,NYC21,0.0,0.0
NYA202408230,NYA,COL,NYC21,0.0,1635.66
NYA202408240,NYA,COL,NYC21,0.0,0.0
NYA202408250,NYA,COL,NYC21,0.0,0.0
NYA202408300,NYA,SLN,NYC21,0.0,1635.66
NYA202408310,NYA,SLN,NYC21,0.0,0.0
NYA202409010,NYA,SLN,NYC21,0.0,0.0
NYA202409090,NYA,KCA,NYC21,0.0,2250.15
NYA202409100,NYA,KCA,NYC21,0.0,0.0
NYA202409110,NYA,KCA,NYC21,0.0,0.0
NYA202409120,NYA,BOS,NYC21,0.0,0.0
NYA202409130,NYA,BOS,NYC21,0.0,0.0
NYA202409140,NYA,BOS,NYC21,0.0,0.0
NYA202409150,NYA,BOS,NYC21,0.0,0.0
NYA202409240,NYA,BAL,NYC21,0.0,0.0
NYA202409250,NYA,BAL,NYC21,0.0,0.0
NYA202409260,NYA,BAL,NYC21,0.0,0.0
NYA202409270,NYA,PIT,NYC21,0.0,2250.15
NYA202409280,NYA,PIT,NYC21,0.0,0.0
NYA202409290,NYA,PIT,NYC21,0.0,0.0
WAS202404010,WAS,PIT,WAS11,1947.99,327.58
WAS202404030,WAS,PIT,WAS11,0.0,0.0
WAS202404040,WAS,PIT,WAS11,0.0,0.0
WAS202404050,WAS,PHI,WAS11,0.0,1498.66
WAS202404060,WAS,PHI,WAS11,0.0,0.0
WAS202404070,WAS,PHI,WAS11,0.0,0.0
WAS202404190,WAS,HOU,WAS11,0.0,327.58
WAS202404200,WAS,HOU,WAS11,0.0,0.0
WAS202404210,WAS,HOU,WAS11,0.0,0.0
WAS202404230,WAS,LAN,WAS11,0.0,327.58
WAS202404240,WAS,LAN,WAS11,0.0,0.0
WAS202404250,WAS,LAN,WAS11,0.0,0.0
WAS202405030,WAS,TOR,WAS11,0.0,327.58
WAS202405040,WAS,TOR,WAS11,0.0,0.0
WAS202405050,WAS,TOR,WAS11,0.0,0.0
WAS202405070,WAS,BAL,WAS11,0.0,327.58
WAS202405080,WAS,BAL,WAS11,0.0,0.0
WAS202405200,WAS,MIN,WAS11,0.0,327.58
WAS202405210,WAS,MIN,WAS11,0.0,0.0
WAS202405220,WAS,MIN,WAS11,0.0,0.0
WAS202405240,WAS,SEA,WAS11,0.0,327.58
WAS202405250,WAS,SEA,WAS11,0.0,0.0
WAS202405260,WAS,SEA,WAS11,0.0,0.0
WAS202406030,WAS,NYN,WAS11,0.0,327.58
WAS202406040,WAS,NYN,WAS11,0.0,0.0
WAS202406050,WAS,NYN,WAS11,0.0,0.0
WAS202406060,WAS,ATL,WAS11,0.0,327.58
WAS202406070,WAS,ATL,WAS11,0.0,0.0
WAS202406080,WAS,ATL,WAS11,0.0,0.0
WAS202406090,WAS,ATL,WAS11,0.0,0.0
WAS202406140,WAS,MIA,WAS11,0.0,327.58
WAS202406150,WAS,MIA,WAS11,0.0,0.0
WAS202406160,WAS,MIA,WAS11,0.0,0.0
WAS202406180,WAS,ARI,WAS11,0.0,1947.99
WAS202406190,WAS,ARI,WAS11,0.0,0.0
WAS202406200,WAS,ARI,WAS11,0.0,0.0
WAS202407010,WAS,NYN,WAS11,0.0,0.0
WAS202407020,WAS,NYN,WAS11,0.0,0.0
WAS202407030,WAS,NYN,WAS11,0.0,0.0
WAS202407040,WAS,NYN,WAS11,0.0,0.0
WAS202407050,WAS,SLN,WAS11,0.0,327.58
WAS202407060,WAS,SLN,WAS11,0.0,0.0
WAS202407070,WAS,SLN,WAS11,0.0,0.0
WAS202407080,WAS,SLN,WAS11,0.0,0.0
WAS202407190,WAS,CIN,WAS11,0.0,327.58
WAS202407200,WAS,CIN,WAS11,0.0,0.0
WAS202407210,WAS,CIN,WAS11,0.0,0.0
WAS202407230,WAS,SDN,WAS11,0.0,1947.99
WAS202407240,WAS,SDN,WAS11,0.0,0.0
WAS202407250,WAS,SDN,WAS11,0.0,0.0
WAS202408020,WAS,MIL,WAS11,0.0,1498.66
WAS202408030,WAS,MIL,WAS11,0.0,0.0
WAS202408040,WAS,MIL,WAS11,0.0,0.0
WAS202408050,WAS,SFN,WAS11,0.0,1947.99
WAS202408060,WAS,SFN,WAS11,0.0,0.0
WAS202408070,WAS,SFN,WAS11,0.0,0.0
WAS202408080,WAS,SFN,WAS11,0.0,0.0
WAS202408090,WAS,ANA,WAS11,0.0,327.58
WAS202408100,WAS,ANA,WAS11,0.0,0.0
WAS202408110,WAS,ANA,WAS11,0.0,0.0
WAS202408200,WAS,COL,WAS11,0.0,327.58
WAS202408210,WAS,COL,WAS11,0.0,0.0
WAS202408220,WAS,COL,WAS11,0.0,0.0
WAS202408260,WAS,NYA,WAS11,0.0,327.58
WAS202408270,WAS,NYA,WAS11,0.0,0.0
WAS202408280,WAS,NYA,WAS11,0.0,0.0
WAS202408300,WAS,CHN,WAS11,0.0,1947.99
WAS202408310,WAS,CHN,WAS11,0.0,0.0
WAS202409010,WAS,CHN,WAS11,0.0,0.0
WAS202409100,WAS,ATL,WAS11,0.0,0.0
WAS202409110,WAS,ATL,WAS11,0.0,0.0
WAS202409120,WAS,MIA,WAS11,0.0,0.0
WAS202409130,WAS,MIA,WAS11,0.0,0.0
WAS202409140,WAS,MIA,WAS11,0.0,0.0
WAS202409150,WAS,MIA,WAS11,0.0,0.0
WAS202409240,WAS,KCA,WAS11,0.0,327.58
WAS202409250,WAS,KCA,WAS11,0.0,0.0
WAS202409260,WAS,KCA,WAS11,0.0,0.0
WAS202409270,WAS,PHI,WAS11,0.0,0.0
