game_id,hometeam,visteam,site,home_team_distance_km,away_team_distance_km
WAS202409280,WAS,PHI,WAS11,0.0,0.0
WAS202409290,WAS,PHI,WAS11,0.0,0.0
ARI202403280,ARI,COL,PHO01,3182.59,3182.59
ARI202403290,ARI,COL,PHO01,0.0,0.0
ARI202403300,ARI,COL,PHO01,0.0,0.0
ARI202403310,ARI,COL,PHO01,0.0,0.0
ARI202404010,ARI,NYA,PHO01,0.0,3182.59
ARI202404020,ARI,NYA,PHO01,0.0,0.0
ARI202404030,ARI,NYA,PHO01,0.0,0.0
ARI202404120,ARI,SLN,PHO01,0.0,3182.59
ARI202404130,ARI,SLN,PHO01,0.0,0.0
ARI202404140,ARI,SLN,PHO01,0.0,0.0
ARI202404150,ARI,CHN,PHO01,0.0,3182.59
ARI202404160,ARI,CHN,PHO01,0.0,0.0
ARI202404170,ARI,CHN,PHO01,0.0,0.0
ARI202404290,ARI,LAN,PHO01,0.0,3182.59
ARI202404300,ARI,LAN,PHO01,0.0,0.0
ARI202405010,ARI,LAN,PHO01,0.0,0.0
ARI202405030,ARI,SDN,PHO01,0.0,3182.59
ARI202405040,ARI,SDN,PHO01,0.0,0.0
ARI202405050,ARI,SDN,PHO01,0.0,0.0
ARI202405130,ARI,CIN,PHO01,0.0,3182.59
ARI202405140,ARI,CIN,PHO01,0.0,0.0
ARI202405150,ARI,CIN,PHO01,0.0,0.0
ARI202405170,ARI,DET,PHO01,0.0,3443.7
ARI202405180,ARI,DET,PHO01,0.0,0.0
ARI202405190,ARI,DET,PHO01,0.0,0.0
ARI202405240,ARI,MIA,PHO01,0.0,3182.59
ARI202405250,ARI,MIA,PHO01,0.0,0.0
ARI202405260,ARI,MIA,PHO01,0.0,0.0
ARI202406030,ARI,SFN,PHO01,0.0,3182.59
ARI202406040,ARI,SFN,PHO01,0.0,0.0
ARI202406050,ARI,SFN,PHO01,0.0,0.0
ARI202406110,ARI,ANA,PHO01,0.0,3182.59
ARI202406120,ARI,ANA,PHO01,0.0,0.0
ARI202406130,ARI,ANA,PHO01,0.0,0.0
ARI202406140,ARI,CHA,PHO01,0.0,3443.7
ARI202406150,ARI,CHA,PHO01,0.0,0.0
ARI202406160,ARI,CHA,PHO01,0.0,0.0
ARI202406250,ARI,MIN,PHO01,0.0,3182.59
ARI202406260,ARI,MIN,PHO01,0.0,0.0
ARI202406270,ARI,MIN,PHO01,0.0,0.0
ARI202406280,ARI,OAK,PHO01,0.0,3443.7
ARI202406290,ARI,OAK,PHO01,0.0,0.0
ARI202406300,ARI,OAK,PHO01,0.0,0.0
ARI202407080,ARI,ATL,PHO01,0.0,3182.59
ARI202407090,ARI,ATL,PHO01,0.0,0.0
ARI202407100,ARI,ATL,PHO01,0.0,0.0
ARI202407110,ARI,ATL,PHO01,0.0,0.0
ARI202407120,ARI,TOR,PHO01,0.0,3182.59
ARI202407130,ARI,TOR,PHO01,0.0,0.0
ARI202407140,ARI,TOR,PHO01,0.0,0.0
ARI202407260,ARI,PIT,PHO01,0.0,3182.59
ARI202407270,ARI,PIT,PHO01,0.0,0.0
ARI202407280,ARI,PIT,PHO01,0.0,0.0
ARI202407290,ARI,WAS,PHO01,0.0,3182.59
ARI202407300,ARI,WAS,PHO01,0.0,0.0
ARI202407310,ARI,WAS,PHO01,0.0,0.0
ARI202408080,ARI,PHI,PHO01,0.0,3182.59
ARI202408090,ARI,PHI,PHO01,0.0,0.0
ARI202408100,ARI,PHI,PHO01,0.0,0.0
ARI202408110,ARI,PHI,PHO01,0.0,0.0
ARI202408120,ARI,COL,PHO01,0.0,0.0
ARI202408130,ARI,COL,PHO01,0.0,0.0
ARI202408140,ARI,COL,PHO01,0.0,0.0
ARI202408270,ARI,NYN,PHO01,0.0,3182.59
ARI202408280,ARI,NYN,PHO01,0.0,0.0
ARI202408290,ARI,NYN,PHO01,0.0,0.0
ARI202408300,ARI,LAN,PHO01,0.0,0.0
ARI202408310,ARI,LAN,PHO01,0.0,0.0
ARI202409010,ARI,LAN,PHO01,0.0,0.0
ARI202409020,ARI,LAN,PHO01,0.0,0.0
ARI202409100,ARI,TEX,PHO01,0.0,3443.7
ARI202409110,ARI,TEX,PHO01,0.0,0.0
ARI202409130,ARI,MIL,PHO01,0.0,3182.59
ARI202409140,ARI,MIL,PHO01,0.0,0.0
ARI202409150,ARI,MIL,PHO01,0.0,0.0
ARI202409230,ARI,SFN,PHO01,0.0,0.0
ARI202409240,ARI,SFN,PHO01,0.0,0.0
ARI202409250,ARI,SFN,PHO01,0.0,0.0
ARI202409270,ARI,SDN,PHO01,0.0,0.0
ARI202409280,ARI,SDN,PHO01,0.0,0.0
ARI202409290,ARI,SDN,PHO01,0.0,0.0
BAL202403280,BAL,ANA,BAL12,56.2,3219.41
BAL202403300,BAL,ANA,BAL12,0.0,0.0
BAL202403310,BAL,ANA,BAL12,0.0,0.0
BAL202404010,BAL,KCA,BAL12,0.0,56.2
BAL202404020,BAL,KCA,BAL12,0.0,0.0
BAL202404030,BAL,KCA,BAL12,0.0,0.0
BAL202404120,BAL,MIL,BAL12,0.0,3219.41
BAL202404130,BAL,MIL,BAL12,0.0,0.0
BAL202404140,BAL,MIL,BAL12,0.0,0.0
BAL202404150,BAL,MIN,BAL12,0.0,3219.41
BAL202404160,BAL,MIN,BAL12,0.0,0.0
BAL202404170,BAL,MIN,BAL12,0.0,0.0
BAL202404260,BAL,OAK,BAL12,0.0,3219.41
BAL202404270,BAL,OAK,BAL12,0.0,0.0
BAL202404280,BAL,OAK,BAL12,0.0,0.0
BAL202404290,BAL,NYA,BAL12,0.0,3219.41
BAL202404300,BAL,NYA,BAL12,0.0,0.0
BAL202405010,BAL,NYA,BAL12,0.0,0.0
BAL202405020,BAL,NYA,BAL12,0.0,0.0
BAL202405100,BAL,ARI,BAL12,0.0,3219.41
BAL202405110,BAL,ARI,BAL12,0.0,0.0
BAL202405120,BAL,ARI,BAL12,0.0,0.0
BAL202405130,BAL,TOR,BAL12,0.0,3219.41
BAL202405150,BAL,TOR,BAL12,0.0,0.0
BAL202405170,BAL,SEA,BAL12,0.0,56.2
BAL202405180,BAL,SEA,BAL12,0.0,0.0
BAL202405190,BAL,SEA,BAL12,0.0,0.0
BAL202405270,BAL,BOS,BAL12,0.0,272.55
BAL202405280,BAL,BOS,BAL12,0.0,0.0
BAL202405290,BAL,BOS,BAL12,0.0,0.0
BAL202405310,BAL,TBA,BAL12,0.0,272.55
BAL202406010,BAL,TBA,BAL12,0.0,0.0
BAL202406020,BAL,TBA,BAL12,0.0,0.0
BAL202406110,BAL,ATL,BAL12,0.0,3219.41
BAL202406120,BAL,ATL,BAL12,0.0,0.0
BAL202406130,BAL,ATL,BAL12,0.0,0.0
BAL202406140,BAL,PHI,BAL12,0.0,3219.41
BAL202406150,BAL,PHI,BAL12,0.0,0.0
BAL202406160,BAL,PHI,BAL12,0.0,0.0
BAL202406240,BAL,CLE,BAL12,0.0,272.55
BAL202406250,BAL,CLE,BAL12,0.0,0.0
BAL202406260,BAL,CLE,BAL12,0.0,0.0
BAL202406270,BAL,TEX,BAL12,0.0,3219.41
BAL202406280,BAL,TEX,BAL12,0.0,0.0
BAL202406290,BAL,TEX,BAL12,0.0,0.0
BAL202406300,BAL,TEX,BAL12,0.0,0.0
BAL202407090,BAL,CHN,BAL12,0.0,3219.41
BAL202407100,BAL,CHN,BAL12,0.0,0.0
BAL202407110,BAL,CHN,BAL12,0.0,0.0
BAL202407120,BAL,NYA,BAL12,0.0,0.0
BAL202407130,BAL,NYA,BAL12,0.0,0.0
BAL202407140,BAL,NYA,BAL12,0.0,0.0
BAL202407260,BAL,SDN,BAL12,0.0,3219.41
BAL202407270,BAL,SDN,BAL12,0.0,0.0
BAL202407280,BAL,SDN,BAL12,0.0,0.0
BAL202407291,BAL,TOR,BAL12,0.0,0.0
BAL202407292,BAL,TOR,BAL12,0.0,0.0
BAL202407300,BAL,TOR,BAL12,0.0,0.0
BAL202407310,BAL,TOR,BAL12,0.0,0.0
BAL202408130,BAL,WAS,BAL12,0.0,3219.41
BAL202408140,BAL,WAS,BAL12,0.0,0.0
BAL202408150,BAL,BOS,BAL12,0.0,0.0
BAL202408160,BAL,BOS,BAL12,0.0,0.0
BAL202408170,BAL,BOS,BAL12,0.0,0.0
BAL202408180,BAL,BOS,BAL12,0.0,0.0
BAL202408220,BAL,HOU,BAL12,0.0,56.2
BAL202408230,BAL,HOU,BAL12,0.0,0.0
BAL202408240,BAL,HOU,BAL12,0.0,0.0
BAL202408250,BAL,HOU,BAL12,0.0,0.0
BAL202409020,BAL,CHA,BAL12,0.0,3219.41
BAL202409030,BAL,CHA,BAL12,0.0,0.0
BAL202409040,BAL,CHA,BAL12,0.0,0.0
BAL202409060,BAL,TBA,BAL12,0.0,0.0
BAL202409070,BAL,TBA,BAL12,0.0,0.0
BAL202409080,BAL,TBA,BAL12,0.0,0.0
BAL202409170,BAL,SFN,BAL12,0.0,3219.41
BAL202409180,BAL,SFN,BAL12,0.0,0.0
BAL202409190,BAL,SFN,BAL12,0.0,0.0
BAL202409200,BAL,DET,BAL12,0.0,3219.41
BAL202409210,BAL,DET,BAL12,0.0,0.0
BAL202409220,BAL,DET,BAL12,0.0,0.0
PHI202403290,PHI,ATL,PHI13,144.16,144.16
PHI202403300,PHI,ATL,PHI13,0.0,0.0
PHI202403310,PHI,ATL,PHI13,0.0,0.0
PHI202404010,PHI,CIN,PHI13,0.0,3344.07
PHI202404020,PHI,CIN,PHI13,0.0,0.0
PHI202404030,PHI,CIN,PHI13,0.0,0.0
PHI202404110,PHI,PIT,PHI13,0.0,3344.07
PHI202404120,PHI,PIT,PHI13,0.0,0.0
PHI202404130,PHI,PIT,PHI13,0.0,0.0
PHI202404140,PHI,PIT,PHI13,0.0,0.0
PHI202404150,PHI,COL,PHI13,0.0,3344.07
PHI202404160,PHI,COL,PHI13,0.0,0.0
PHI202404170,PHI,COL,PHI13,0.0,0.0
PHI202404190,PHI,CHA,PHI13,0.0,144.16
PHI202404200,PHI,CHA,PHI13,0.0,0.0
PHI202404210,PHI,CHA,PHI13,0.0,0.0
PHI202405030,PHI,SFN,PHI13,0.0,144.16
PHI202405040,PHI,SFN,PHI13,0.0,0.0
PHI202405050,PHI,SFN,PHI13,0.0,0.0
PHI202405060,PHI,SFN,PHI13,0.0,0.0
PHI202405070,PHI,TOR,PHI13,0.0,144.16
PHI202405080,PHI,TOR,PHI13,0.0,0.0
PHI202405150,PHI,NYN,PHI13,0.0,3344.07
PHI202405160,PHI,NYN,PHI13,0.0,0.0
PHI202405170,PHI,WAS,PHI13,0.0,144.16
PHI202405180,PHI,WAS,PHI13,0.0,0.0
PHI202405190,PHI,WAS,PHI13,0.0,0.0
PHI202405210,PHI,TEX,PHI13,0.0,144.16
PHI202405220,PHI,TEX,PHI13,0.0,0.0
PHI202405230,PHI,TEX,PHI13,0.0,0.0
PHI202405310,PHI,SLN,PHI13,0.0,3344.07
PHI202406010,PHI,SLN,PHI13,0.0,0.0
PHI202406020,PHI,SLN,PHI13,0.0,0.0
PHI202406030,PHI,MIL,PHI13,0.0,144.16
PHI202406040,PHI,MIL,PHI13,0.0,0.0
PHI202406050,PHI,MIL,PHI13,0.0,0.0
PHI202406090,PHI,NYN,LON01,0.0,0.0
PHI202406170,PHI,SDN,PHI13,0.0,144.16
PHI202406180,PHI,SDN,PHI13,0.0,0.0
PHI202406190,PHI,SDN,PHI13,0.0,0.0
PHI202406210,PHI,ARI,PHI13,0.0,144.16
PHI202406220,PHI,ARI,PHI13,0.0,0.0
PHI202406230,PHI,ARI,PHI13,0.0,0.0
PHI202406270,PHI,MIA,PHI13,0.0,3344.07
PHI202406280,PHI,MIA,PHI13,0.0,0.0
PHI202406290,PHI,MIA,PHI13,0.0,0.0
PHI202406300,PHI,MIA,PHI13,0.0,0.0
PHI202407090,PHI,LAN,PHI13,0.0,3344.07
PHI202407100,PHI,LAN,PHI13,0.0,0.0
PHI202407110,PHI,LAN,PHI13,0.0,0.0
PHI202407120,PHI,OAK,PHI13,0.0,144.16
PHI202407130,PHI,OAK,PHI13,0.0,0.0
PHI202407140,PHI,OAK,PHI13,0.0,0.0
PHI202407260,PHI,CLE,PHI13,0.0,144.16
PHI202407270,PHI,CLE,PHI13,0.0,0.0
PHI202407280,PHI,CLE,PHI13,0.0,0.0
PHI202407290,PHI,NYA,PHI13,0.0,144.16
PHI202407300,PHI,NYA,PHI13,0.0,0.0
PHI202407310,PHI,NYA,PHI13,0.0,0.0
PHI202408130,PHI,MIA,PHI13,0.0,0.0
PHI202408140,PHI,MIA,PHI13,0.0,0.0
PHI202408150,PHI,WAS,PHI13,0.0,0.0
PHI202408160,PHI,WAS,PHI13,0.0,0.0
PHI202408170,PHI,WAS,PHI13,0.0,0.0
PHI202408180,PHI,WAS,PHI13,0.0,0.0
PHI202408260,PHI,HOU,PHI13,0.0,144.16
PHI202408270,PHI,HOU,PHI13,0.0,0.0
PHI202408280,PHI,HOU,PHI13,0.0,0.0
PHI202408290,PHI,ATL,PHI13,0.0,0.0
PHI202408300,PHI,ATL,PHI13,0.0,0.0
PHI202408310,PHI,ATL,PHI13,0.0,0.0
PHI202409010,PHI,ATL,PHI13,0.0,0.0
PHI202409090,PHI,TBA,PHI13,0.0,144.16
PHI202409100,PHI,TBA,PHI13,0.0,0.0
PHI202409110,PHI,TBA,PHI13,0.0,0.0
PHI202409130,PHI,NYN,PHI13,0.0,0.0
PHI202409140,PHI,NYN,PHI13,0.0,0.0
PHI202409150,PHI,NYN,PHI13,0.0,0.0
PHI202409230,PHI,CHN,PHI13,0.0,144.16
PHI202409240,PHI,CHN,PHI13,0.0,0.0
PHI202409250,PHI,CHN,PHI13,0.0,0.0
CHA202403280,CHA,DET,CHI12,1068.0,973.06
CHA202403300,CHA,DET,CHI12,0.0,0.0
CHA202403310,CHA,DET,CHI12,0.0,0.0
CHA202404010,CHA,ATL,CHI12,0.0,1068.0
CHA202404020,CHA,ATL,CHI12,0.0,0.0
CHA202404120,CHA,CIN,CHI12,0.0,1068.0
CHA202404130,CHA,CIN,CHI12,0.0,0.0
CHA202404140,CHA,CIN,CHI12,0.0,0.0
CHA202404150,CHA,KCA,CHI12,0.0,973.06
CHA202404171,CHA,KCA,CHI12,0.0,0.0
CHA202404172,CHA,KCA,CHI12,0.0,0.0
CHA202404260,CHA,TBA,CHI12,0.0,1068.0
CHA202404270,CHA,TBA,CHI12,0.0,0.0
CHA202404280,CHA,TBA,CHI12,0.0,0.0
CHA202404290,CHA,MIN,CHI12,0.0,973.06
CHA202404300,CHA,MIN,CHI12,0.0,0.0
CHA202405010,CHA,MIN,CHI12,0.0,0.0
CHA202405090,CHA,CLE,CHI12,0.0,1068.0
CHA202405100,CHA,CLE,CHI12,0.0,0.0
CHA202405110,CHA,CLE,CHI12,0.0,0.0
CHA202405120,CHA,CLE,CHI12,0.0,0.0
CHA202405141,CHA,WAS,CHI12,0.0,1068.0
CHA202405142,CHA,WAS,CHI12,0.0,0.0
CHA202405150,CHA,WAS,CHI12,0.0,0.0
CHA202405230,CHA,BAL,CHI12,0.0,973.06
CHA202405240,CHA,BAL,CHI12,0.0,0.0
CHA202405250,CHA,BAL,CHI12,0.0,0.0
CHA202405260,CHA,BAL,CHI12,0.0,0.0
CHA202405270,CHA,TOR,CHI12,0.0,1068.0
CHA202405280,CHA,TOR,CHI12,0.0,0.0
CHA202405290,CHA,TOR,CHI12,0.0,0.0
CHA202406060,CHA,BOS,CHI12,0.0,973.06
CHA202406070,CHA,BOS,CHI12,0.0,0.0
CHA202406080,CHA,BOS,CHI12,0.0,0.0
CHA202406090,CHA,BOS,CHI12,0.0,0.0
CHA202406180,CHA,HOU,CHI12,0.0,1068.0
CHA202406190,CHA,HOU,CHI12,0.0,0.0
CHA202406200,CHA,HOU,CHI12,0.0,0.0
CHA202406240,CHA,LAN,CHI12,0.0,1068.0
CHA202406250,CHA,LAN,CHI12,0.0,0.0
CHA202406260,CHA,LAN,CHI12,0.0,0.0
CHA202406270,CHA,ATL,CHI12,0.0,0.0
CHA202406280,CHA,COL,CHI12,0.0,1068.0
CHA202406290,CHA,COL,CHI12,0.0,0.0
CHA202406300,CHA,COL,CHI12,0.0,0.0
CHA202407080,CHA,MIN,CHI12,0.0,0.0
CHA202407101,CHA,MIN,CHI12,0.0,0.0
CHA202407102,CHA,MIN,CHI12,0.0,0.0
CHA202407120,CHA,PIT,CHI12,0.0,1068.0
CHA202407130,CHA,PIT,CHI12,0.0,0.0
CHA202407140,CHA,PIT,CHI12,0.0,0.0
CHA202407260,CHA,SEA,CHI12,0.0,973.06
CHA202407270,CHA,SEA,CHI12,0.0,0.0
CHA202407280,CHA,SEA,CHI12,0.0,0.0
CHA202407290,CHA,KCA,CHI12,0.0,0.0
CHA202407300,CHA,KCA,CHI12,0.0,0.0
CHA202407310,CHA,KCA,CHI12,0.0,0.0
CHA202408090,CHA,CHN,CHI12,0.0,1068.0
CHA202408100,CHA,CHN,CHI12,0.0,0.0
CHA202408120,CHA,NYA,CHI12,0.0,1068.0
CHA202408130,CHA,NYA,CHI12,0.0,0.0
CHA202408140,CHA,NYA,CHI12,0.0,0.0
CHA202408230,CHA,DET,CHI12,0.0,0.0
CHA202408240,CHA,DET,CHI12,0.0,0.0
CHA202408250,CHA,DET,CHI12,0.0,0.0
CHA202408260,CHA,DET,CHI12,0.0,0.0
CHA202408270,CHA,TEX,CHI12,0.0,1068.0
CHA202408280,CHA,TEX,CHI12,0.0,0.0
CHA202408290,CHA,TEX,CHI12,0.0,0.0
CHA202408300,CHA,NYN,CHI12,0.0,1068.0
CHA202408310,CHA,NYN,CHI12,0.0,0.0
CHA202409010,CHA,NYN,CHI12,0.0,0.0
CHA202409090,CHA,CLE,CHI12,0.0,0.0
CHA202409100,CHA,CLE,CHI12,0.0,0.0
CHA202409110,CHA,CLE,CHI12,0.0,0.0
CHA202409130,CHA,OAK,CHI12,0.0,1068.0
CHA202409140,CHA,OAK,CHI12,0.0,0.0
CHA202409150,CHA,OAK,CHI12,0.0,0.0
CHA202409240,CHA,ANA,CHI12,0.0,973.06
CHA202409250,CHA,ANA,CHI12,0.0,0.0
CHA202409260,CHA,ANA,CHI12,0.0,0.0
BOS202404090,BOS,BAL,BOS07,1365.64,1365.64
BOS202404100,BOS,BAL,BOS07,0.0,0.0
BOS202404110,BOS,BAL,BOS07,0.0,0.0
BOS202404120,BOS,ANA,BOS07,0.0,1365.64
BOS202404130,BOS,ANA,BOS07,0.0,0.0
BOS202404140,BOS,ANA,BOS07,0.0,0.0
BOS202404150,BOS,CLE,BOS07,0.0,1365.64
BOS202404160,BOS,CLE,BOS07,0.0,0.0
BOS202404170,BOS,CLE,BOS07,0.0,0.0
BOS202404180,BOS,CLE,BOS07,0.0,0.0
BOS202404260,BOS,CHN,BOS07,0.0,1365.64
BOS202404270,BOS,CHN,BOS07,0.0,0.0
BOS202404280,BOS,CHN,BOS07,0.0,0.0
BOS202404300,BOS,SFN,BOS07,0.0,435.63
BOS202405010,BOS,SFN,BOS07,0.0,0.0
BOS202405020,BOS,SFN,BOS07,0.0,0.0
BOS202405100,BOS,WAS,BOS07,0.0,1365.64
BOS202405110,BOS,WAS,BOS07,0.0,0.0
BOS202405120,BOS,WAS,BOS07,0.0,0.0
BOS202405130,BOS,TBA,BOS07,0.0,1365.64
BOS202405140,BOS,TBA,BOS07,0.0,0.0
BOS202405150,BOS,TBA,BOS07,0.0,0.0
BOS202405160,BOS,TBA,BOS07,0.0,0.0
BOS202405240,BOS,MIL,BOS07,0.0,435.63
BOS202405250,BOS,MIL,BOS07,0.0,0.0
BOS202405260,BOS,MIL,BOS07,0.0,0.0
BOS202405300,BOS,DET,BOS07,0.0,1365.64
BOS202405310,BOS,DET,BOS07,0.0,0.0
BOS202406010,BOS,DET,BOS07,0.0,0.0
BOS202406020,BOS,DET,BOS07,0.0,0.0
BOS202406040,BOS,ATL,BOS07,0.0,1365.64
BOS202406050,BOS,ATL,BOS07,0.0,0.0
BOS202406110,BOS,PHI,BOS07,0.0,435.63
BOS202406120,BOS,PHI,BOS07,0.0,0.0
BOS202406130,BOS,PHI,BOS07,0.0,0.0
BOS202406140,BOS,NYA,BOS07,0.0,1365.64
BOS202406150,BOS,NYA,BOS07,0.0,0.0
BOS202406160,BOS,NYA,BOS07,0.0,0.0
BOS202406240,BOS,TOR,BOS07,0.0,1365.64
BOS202406250,BOS,TOR,BOS07,0.0,0.0
BOS202406260,BOS,TOR,BOS07,0.0,0.0
BOS202406280,BOS,SDN,BOS07,0.0,435.63
BOS202406290,BOS,SDN,BOS07,0.0,0.0
BOS202406300,BOS,SDN,BOS07,0.0,0.0
BOS202407090,BOS,OAK,BOS07,0.0,1365.64
BOS202407100,BOS,OAK,BOS07,0.0,0.0
BOS202407110,BOS,OAK,BOS07,0.0,0.0
BOS202407120,BOS,KCA,BOS07,0.0,1365.64
BOS202407130,BOS,KCA,BOS07,0.0,0.0
BOS202407140,BOS,KCA,BOS07,0.0,0.0
BOS202407260,BOS,NYA,BOS07,0.0,0.0
BOS202407270,BOS,NYA,BOS07,0.0,0.0
BOS202407280,BOS,NYA,BOS07,0.0,0.0
BOS202407290,BOS,SEA,BOS07,0.0,1365.64
BOS202407300,BOS,SEA,BOS07,0.0,0.0
BOS202407310,BOS,SEA,BOS07,0.0,0.0
BOS202408090,BOS,HOU,BOS07,0.0,1365.64
BOS202408100,BOS,HOU,BOS07,0.0,0.0
BOS202408110,BOS,HOU,BOS07,0.0,0.0
BOS202408120,BOS,TEX,BOS07,0.0,1365.64
BOS202408130,BOS,TEX,BOS07,0.0,0.0
BOS202408140,BOS,TEX,BOS07,0.0,0.0
BOS202408230,BOS,ARI,BOS07,0.0,435.63
BOS202408240,BOS,ARI,BOS07,0.0,0.0
BOS202408250,BOS,ARI,BOS07,0.0,0.0
BOS202408260,BOS,TOR,BOS07,0.0,0.0
BOS202408270,BOS,TOR,BOS07,0.0,0.0
BOS202408280,BOS,TOR,BOS07,0.0,0.0
BOS202408290,BOS,TOR,BOS07,0.0,0.0
BOS202409060,BOS,CHA,BOS07,0.0,1365.64
BOS202409070,BOS,CHA,BOS07,0.0,0.0
BOS202409080,BOS,CHA,BOS07,0.0,0.0
BOS202409090,BOS,BAL,BOS07,0.0,0.0
BOS202409100,BOS,BAL,BOS07,0.0,0.0
BOS202409110,BOS,BAL,BOS07,0.0,0.0
BOS202409200,BOS,MIN,BOS07,0.0,1365.64
BOS202409221,BOS,MIN,BOS07,0.0,0.0
BOS202409222,BOS,MIN,BOS07,0.0,0.0
BOS202409270,BOS,TBA,BOS07,0.0,0.0
BOS202409280,BOS,TBA,BOS07,0.0,0.0
BOS202409290,BOS,TBA,BOS07,0.0,0.0
